Year,County,Operative_Procedure,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015
2023,Los Angeles,Thoracic surgery,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",8,0,0.01,0.0,0.0,8.75,Same,Yes,0.0
2023,Los Angeles,Abdominal aortic aneurysm repair,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,3,0,0.02,0.0,0.0,16.92,Same,Yes,0.0
2023,Los Angeles,Appendix surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,137,0,0.68,0.0,0.0,5.43,Same,Yes,0.0
2023,Los Angeles,"Bile duct, liver or pancreatic surgery",Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,4,0,0.1,0.71,0.04,5.3,Same,No,0.0
2023,Los Angeles,Cardiac surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,70,0,0.23,0.0,0.0,16.32,Same,Yes,0.0
2023,Los Angeles,Cesarean section,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,269,0,0.54,0.0,0.0,6.79,Same,Yes,0.0
2023,Los Angeles,Colon surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,91,0,2.21,0.0,0.0,1.36,Same,Yes,1.05
2023,Los Angeles,"Coronary bypass,chest and donor incisions",Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,9,0,0.09,0.0,0.0,7.305,Same,Yes,0.0
2023,Los Angeles,"Coronary bypass,chest incision only",Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,17,0,0.15,0.0,0.0,11.899999999999999,Same,Yes,0.0
2023,Los Angeles,Exploratory abdominal surgery (laparotomy),Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,152,2,1.04,1.92,0.32,6.36,Same,No,0.0
2023,Los Angeles,Gallbladder surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,193,0,0.63,0.0,0.0,5.88,Same,Yes,1.3
2023,Los Angeles,Gastric surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,14,0,0.14,0.0,0.0,6.37,Same,Yes,0.0
2023,Los Angeles,Hip prosthesis,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,218,0,1.67,0.0,0.0,1.8,Same,Yes,1.17
2023,Los Angeles,"Hysterectomy, abdominal",Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,59,0,0.39,0.0,0.0,9.46,Same,Yes,1.87
2023,Los Angeles,"Hysterectomy, vaginal",Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,8,0,0.06,0.0,0.0,11.86,Same,Yes,0.0
2023,Los Angeles,Kidney surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,6,0,0.02,0.0,0.0,13.61,Same,Yes,0.0
2023,Los Angeles,Knee prosthesis,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,242,0,0.85,0.0,0.0,4.35,Same,Yes,0.0
2023,Los Angeles,Laminectomy,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,49,0,0.17,0.0,0.0,6.845000000000001,Same,Yes,0.0
2023,Los Angeles,Open reduction of fracture,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,388,1,2.94,0.34,0.02,1.68,Same,Yes,1.61
2023,Los Angeles,Ovarian surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,36,0,0.03,0.0,0.0,16.18,Same,Yes,0.0
2023,Los Angeles,Pacemaker surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,63,1,0.11,0.0,0.0,15.5,Same,Yes,0.0
2023,Los Angeles,Rectal surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,9,0,0.16,0.0,0.0,7.84,Same,Yes,0.0
2023,Los Angeles,Small bowel surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,35,1,0.63,1.59,0.04,8.86,Same,No,0.0
2023,Los Angeles,Spinal fusion,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,62,0,0.53,0.0,0.0,7.0,Same,Yes,0.0
2023,Los Angeles,Spleen surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,5,0,0.05,0.0,0.0,14.58,Same,Yes,0.0
2023,Los Angeles,Thoracic surgery,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,38,0,0.13,0.0,0.0,8.75,Same,Yes,0.0
2023,Los Angeles,Appendix surgery,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",10,0,0.02,0.0,0.0,9.364999999999998,Same,Yes,0.0
2023,Los Angeles,Colon surgery,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.04,0.65,0.05,3.11,Same,Yes,0.0
2023,Los Angeles,Exploratory abdominal surgery (laparotomy),Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",12,0,0.05,0.0,0.0,6.35,Same,Yes,0.0
2023,Los Angeles,Gallbladder surgery,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",10,0,0.02,0.0,0.0,7.65,Same,Yes,0.0
2023,Los Angeles,Gastric surgery,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.01,0.0,0.0,6.37,Same,Yes,0.0
2023,Los Angeles,"Hysterectomy, abdominal",Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.01,0.0,0.0,7.41,Same,Yes,0.0
2023,Los Angeles,Open reduction of fracture,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",14,0,0.08,0.0,0.0,6.65,Same,Yes,0.0
2023,Los Angeles,Ovarian surgery,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0,0.0,0.0,16.18,Same,Yes,0.0
2023,Los Angeles,Pacemaker surgery,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",8,0,0.01,0.0,0.0,15.5,Same,Yes,0.0
2023,Los Angeles,Small bowel surgery,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.04,0.45,0.03,4.155,Same,Yes,0.0
2023,Los Angeles,Appendix surgery,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",9,0,0.03,0.0,0.0,9.364999999999998,Same,Yes,0.0
2023,Los Angeles,Colon surgery,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.09,0.65,0.05,3.11,Same,Yes,0.0
2023,Los Angeles,Exploratory abdominal surgery (laparotomy),College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,0.0,0.0,6.35,Same,Yes,0.0
2023,Los Angeles,Gallbladder surgery,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.01,0.0,0.0,7.65,Same,Yes,0.0
2023,Los Angeles,Gastric surgery,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.05,0.0,0.0,6.37,Same,Yes,0.0
2023,Los Angeles,Hip prosthesis,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",7,0,0.06,0.0,0.01,6.32,Same,Yes,0.0
2023,Los Angeles,"Hysterectomy, abdominal",College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,0.0,0.0,7.41,Same,Yes,0.0
2023,Los Angeles,Open reduction of fracture,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",25,0,0.14,0.0,0.0,6.65,Same,Yes,0.0
2023,Los Angeles,Ovarian surgery,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0,0.0,0.0,16.18,Same,Yes,0.0
2023,Los Angeles,Rectal surgery,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.02,0.0,0.0,7.84,Same,Yes,0.0
2023,Los Angeles,Small bowel surgery,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.05,0.45,0.03,4.155,Same,Yes,0.0
2023,Los Angeles,Abdominal aortic aneurysm repair,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01,0.0,0.0,16.92,Same,Yes,0.0
2023,Los Angeles,Appendix surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,153,0,1.06,0.0,0.0,2.83,Same,Yes,3.05
2023,Los Angeles,"Bile duct, liver or pancreatic surgery",Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,15,0,0.45,0.0,0.0,8.23,Same,Yes,0.0
2023,Los Angeles,Cardiac surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,64,1,0.39,2.58,0.07,14.4,Same,No,0.0
2023,Los Angeles,Cesarean section,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1569,1,3.23,0.31,0.02,1.53,Same,Yes,0.53
2023,Los Angeles,Colon surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,180,8,4.78,1.68,0.78,3.18,Same,No,2.34
2023,Los Angeles,"Coronary bypass,chest and donor incisions",Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,126,0,1.4,0.0,0.0,2.14,Same,Yes,0.0
2023,Los Angeles,"Coronary bypass,chest incision only",Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,12,0,0.14,0.0,0.0,11.899999999999999,Same,Yes,0.0
2023,Los Angeles,Exploratory abdominal surgery (laparotomy),Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,335,1,2.31,0.43,0.02,2.14,Same,Yes,0.0
2023,Los Angeles,Gallbladder surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,300,2,1.43,1.4,0.24,4.64,Same,No,2.59
2023,Los Angeles,Gastric surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,108,0,0.64,0.0,0.0,5.75,Same,Yes,0.0
2023,Los Angeles,Hip prosthesis,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,172,1,1.45,0.69,0.03,3.4,Same,Yes,0.0
2023,Los Angeles,"Hysterectomy, abdominal",Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,66,2,0.44,4.6,0.56,16.61,Same,No,1.17
2023,Los Angeles,"Hysterectomy, vaginal",Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,6,0,0.04,0.0,0.0,11.86,Same,Yes,0.0
2023,Los Angeles,Kidney surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,17,0,0.06,0.0,0.0,13.61,Same,Yes,0.0
2023,Los Angeles,Knee prosthesis,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,141,0,0.53,0.0,0.0,6.91,Same,Yes,0.0
2023,Los Angeles,Laminectomy,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,125,0,0.54,0.0,0.0,6.78,Same,Yes,0.0
2023,Los Angeles,Open reduction of fracture,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,644,2,5.18,0.39,0.07,1.28,Same,Yes,1.09
2023,Los Angeles,Ovarian surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,68,0,0.05,0.0,0.0,16.18,Same,Yes,0.0
2023,Los Angeles,Pacemaker surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,90,0,0.15,0.0,0.0,15.5,Same,Yes,0.0
2023,Los Angeles,Rectal surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,36,0,0.63,0.0,0.0,5.9,Same,Yes,0.0
2023,Los Angeles,Small bowel surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,102,0,1.87,0.0,0.0,1.6,Same,Yes,1.39
2023,Los Angeles,Spinal fusion,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,134,0,1.3,0.0,0.0,2.31,Same,Yes,0.0
2023,Los Angeles,Spleen surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,18,0,0.18,0.0,0.0,14.58,Same,Yes,0.0
2023,Los Angeles,Thoracic surgery,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,77,1,0.33,3.01,0.08,16.78,Same,No,0.0
2023,Los Angeles,Appendix surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",38,0,0.08,0.0,0.0,9.364999999999998,Same,Yes,0.0
2023,Los Angeles,"Bile duct, liver or pancreatic surgery",San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0.03,0.71,0.04,5.3,Same,No,0.0
2023,Los Angeles,Cesarean section,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",59,0,0.09,0.18,0.01,5.55,Same,Yes,0.0
2023,Los Angeles,Colon surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",13,0,0.19,0.65,0.05,3.11,Same,Yes,0.0
2023,Los Angeles,Exploratory abdominal surgery (laparotomy),San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",26,0,0.11,0.0,0.0,6.35,Same,Yes,0.0
2023,Los Angeles,Gallbladder surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",46,0,0.14,0.0,0.0,7.65,Same,Yes,0.0
2023,Los Angeles,Gastric surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.02,0.0,0.0,6.37,Same,Yes,0.0
2023,Los Angeles,Hip prosthesis,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",39,0,0.44,0.0,0.0,8.31,Same,Yes,0.0
2023,Los Angeles,"Hysterectomy, abdominal",San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",9,0,0.04,0.0,0.0,7.41,Same,Yes,0.0
2023,Los Angeles,"Hysterectomy, vaginal",San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0,0.0,0.0,11.86,Same,Yes,0.0
2023,Los Angeles,Kidney surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",3,0,0.01,0.0,0.0,13.61,Same,Yes,0.0
2023,Los Angeles,Knee prosthesis,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",58,0,0.27,0.0,0.0,13.71,Same,Yes,2.78
2023,Los Angeles,Open reduction of fracture,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",30,1,0.18,0.0,0.0,6.65,Same,Yes,0.0
2023,Los Angeles,Ovarian surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",13,0,0.01,0.0,0.0,16.18,Same,Yes,0.0
2023,Los Angeles,Pacemaker surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",6,0,0.01,0.0,0.0,15.5,Same,Yes,0.0
2023,Los Angeles,Rectal surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",9,0,0.15,0.0,0.0,7.84,Same,Yes,0.0
2023,Los Angeles,Small bowel surgery,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",13,0,0.24,0.0,0.0,15.7,Same,Yes,0.0
2023,Los Angeles,Appendix surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",324,0,1.4,0.0,0.0,2.14,Same,Yes,1.8
2023,Los Angeles,"Bile duct, liver or pancreatic surgery",Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",30,2,0.98,2.04,0.25,7.37,Same,No,0.0
2023,Los Angeles,Cardiac surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",98,0,0.29,0.0,0.0,12.68,Same,Yes,0.0
2023,Los Angeles,Cesarean section,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",667,0,0.81,0.0,0.0,4.55,Same,Yes,0.0
2023,Los Angeles,Colon surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",301,3,6.85,0.44,0.11,1.19,Same,Yes,1.02
2023,Los Angeles,"Coronary bypass,chest and donor incisions",Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",59,0,0.55,0.0,0.0,6.72,Same,Yes,0.0
2023,Los Angeles,"Coronary bypass,chest incision only",Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",9,0,0.09,0.0,0.0,11.899999999999999,Same,Yes,0.0
2023,Los Angeles,Exploratory abdominal surgery (laparotomy),Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",376,0,1.36,0.0,0.0,2.2,Same,Yes,5.42
2023,Los Angeles,Gallbladder surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",616,3,2.2,1.36,0.35,3.71,Same,No,2.54
2023,Los Angeles,Gastric surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",145,0,0.83,0.0,0.0,4.44,Same,Yes,2.95
2023,Los Angeles,Hip prosthesis,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",817,1,3.92,0.26,0.01,1.26,Same,Yes,1.49
2023,Los Angeles,"Hysterectomy, abdominal",Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",255,0,1.48,0.0,0.0,2.03,Same,Yes,0.0
2023,Los Angeles,"Hysterectomy, vaginal",Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",9,0,0.04,0.0,0.0,11.86,Same,Yes,0.0
2023,Los Angeles,Kidney surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",39,0,0.13,0.0,0.0,13.61,Same,Yes,0.0
2023,Los Angeles,Knee prosthesis,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",904,3,2.71,1.11,0.28,3.01,Same,No,0.62
2023,Los Angeles,Laminectomy,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",437,1,1.82,0.55,0.03,2.71,Same,Yes,0.0
2023,Los Angeles,Open reduction of fracture,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",434,3,2.14,1.4,0.36,3.82,Same,No,1.03
2023,Los Angeles,Ovarian surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",239,0,0.14,0.0,0.0,16.18,Same,Yes,0.0
2023,Los Angeles,Pacemaker surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",12,0,0.02,0.0,0.0,15.5,Same,Yes,0.0
2023,Los Angeles,Rectal surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",74,0,1.37,0.0,0.0,2.19,Same,Yes,3.33
2023,Los Angeles,Small bowel surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",204,2,3.97,0.5,0.08,1.66,Same,Yes,3.36
2023,Los Angeles,Spinal fusion,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",630,1,5.61,0.18,0.01,0.88,Better,Yes,0.57
2023,Los Angeles,Spleen surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",10,0,0.04,0.0,0.0,14.58,Same,Yes,0.0
2023,Los Angeles,Thoracic surgery,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",187,0,0.49,0.0,0.0,7.47,Same,Yes,0.0
2023,Los Angeles,Appendix surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",102,0,0.62,0.0,0.0,5.91,Same,Yes,0.0
2023,Los Angeles,"Bile duct, liver or pancreatic surgery",St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",28,0,0.61,0.0,0.0,6.02,Same,Yes,0.77
2023,Los Angeles,Cardiac surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",15,0,0.04,0.0,0.0,8.04,Same,Yes,0.0
2023,Los Angeles,Cesarean section,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",784,1,1.03,0.97,0.05,4.8,Same,No,0.89
2023,Los Angeles,Colon surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",129,0,3.47,0.0,0.0,0.86,Better,Yes,1.23
2023,Los Angeles,"Coronary bypass,chest and donor incisions",St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",23,0,0.15,0.0,0.0,7.305,Same,Yes,0.0
2023,Los Angeles,"Coronary bypass,chest incision only",St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.01,0.0,0.0,11.899999999999999,Same,Yes,0.0
2023,Los Angeles,Exploratory abdominal surgery (laparotomy),St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",261,0,1.59,0.0,0.0,1.89,Same,Yes,2.26
2023,Los Angeles,Gallbladder surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",199,0,0.87,0.0,0.0,4.24,Same,Yes,0.82
2023,Los Angeles,Gastric surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",45,0,0.5,0.0,0.0,7.38,Same,Yes,0.0
2023,Los Angeles,Hip prosthesis,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",30,0,0.28,0.0,0.0,13.18,Same,Yes,2.87
2023,Los Angeles,"Hysterectomy, abdominal",St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",42,0,0.31,0.0,0.0,11.86,Same,Yes,0.0
2023,Los Angeles,"Hysterectomy, vaginal",St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",7,0,0.03,0.0,0.0,11.86,Same,Yes,0.0
2023,Los Angeles,Kidney surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",6,0,0.02,0.0,0.0,13.61,Same,Yes,0.0
2023,Los Angeles,Knee prosthesis,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",15,0,0.14,0.0,0.0,7.45,Same,Yes,0.0
2023,Los Angeles,Laminectomy,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",49,0,0.16,0.0,0.0,6.845000000000001,Same,Yes,0.0
2023,Los Angeles,Open reduction of fracture,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",353,0,3.3,0.0,0.0,0.91,Better,Yes,1.65
2023,Los Angeles,Ovarian surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",53,0,0.04,0.0,0.0,16.18,Same,Yes,0.0
2023,Los Angeles,Pacemaker surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",5,0,0.01,0.0,0.0,15.5,Same,Yes,0.0
2023,Los Angeles,Rectal surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",17,0,0.29,0.0,0.0,12.55,Same,Yes,0.0
2023,Los Angeles,Small bowel surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",80,0,1.51,0.0,0.0,1.99,Same,Yes,0.0
2023,Los Angeles,Spinal fusion,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",25,0,0.19,0.515,0.03,4.21,Same,Yes,0.0
2023,Los Angeles,Spleen surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",12,0,0.12,0.0,0.0,14.58,Same,Yes,0.0
2023,Los Angeles,Thoracic surgery,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",56,1,0.11,0.0,0.0,8.75,Same,Yes,0.0
2023,Los Angeles,Appendix surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",112,0,0.28,0.0,0.0,12.99,Same,Yes,0.0
2023,Los Angeles,"Bile duct, liver or pancreatic surgery",Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",43,0,0.43,0.0,0.0,8.64,Same,Yes,0.0
2023,Los Angeles,Cardiac surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",17,0,0.04,0.0,0.0,8.04,Same,Yes,0.0
2023,Los Angeles,Cesarean section,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",746,1,0.58,1.72,0.04,9.56,Same,No,0.71
2023,Los Angeles,Colon surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",46,1,0.93,1.07,0.03,5.97,Same,No,0.0
2023,Los Angeles,"Coronary bypass,chest and donor incisions",Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",14,0,0.07,0.0,0.0,7.305,Same,Yes,0.0
2023,Los Angeles,"Coronary bypass,chest incision only",Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",3,1,0.03,0.0,0.0,11.899999999999999,Same,Yes,0.0
2023,Los Angeles,Exploratory abdominal surgery (laparotomy),Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",97,0,0.38,0.0,0.0,9.73,Same,Yes,0.0
2023,Los Angeles,Gallbladder surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",282,1,0.73,1.37,0.04,7.65,Same,No,3.36
2023,Los Angeles,Gastric surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",13,0,0.17,0.0,0.0,6.37,Same,Yes,0.0
2023,Los Angeles,Hip prosthesis,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",99,0,0.64,0.0,0.0,5.76,Same,Yes,0.56
2023,Los Angeles,"Hysterectomy, abdominal",Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",29,0,0.16,0.0,0.0,7.41,Same,Yes,0.0
2023,Los Angeles,Kidney surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",5,0,0.02,0.0,0.0,13.61,Same,Yes,0.0
2023,Los Angeles,Knee prosthesis,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",152,0,0.45,0.0,0.0,8.14,Same,Yes,2.37
2023,Los Angeles,Laminectomy,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",187,0,0.62,0.0,0.0,5.99,Same,Yes,1.33
2023,Los Angeles,Open reduction of fracture,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",92,0,0.8,0.0,0.0,4.6,Same,Yes,3.8
2023,Los Angeles,Ovarian surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",55,0,0.04,0.0,0.0,16.18,Same,Yes,0.0
2023,Los Angeles,Pacemaker surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",30,0,0.06,0.0,0.0,15.5,Same,Yes,0.0
2023,Los Angeles,Rectal surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",9,0,0.07,0.0,0.0,7.84,Same,Yes,0.0
2023,Los Angeles,Small bowel surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",25,0,0.5,0.0,0.0,7.42,Same,Yes,1.16
2023,Los Angeles,Spinal fusion,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",242,0,2.3,0.0,0.0,1.3,Same,Yes,5.41
2023,Los Angeles,Spleen surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",3,0,0.01,0.0,0.0,14.58,Same,Yes,0.0
2023,Los Angeles,Thoracic surgery,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",4,0,0.01,0.0,0.0,8.75,Same,Yes,0.0
2023,Los Angeles,Appendix surgery,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,Major Teaching,107,1,0.31,3.2,0.08,17.8,Same,No,0.0
2023,Los Angeles,"Bile duct, liver or pancreatic surgery",Emanate Health Queen of the Valley Hospital,Acute Care Hospital,Major Teaching,2,0,0.02,0.71,0.04,5.3,Same,No,0.0
2023,Los Angeles,Cardiac surgery,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,Major Teaching,2,0,0.01,0.0,0.0,8.04,Same,Yes,0.0
